Année;Mois;Jour;Fascia_oraria_15m;Transiti
2024;janvier;9;14:00:00;72
2024;janvier;9;14:15:00;64
2024;janvier;9;14:30:00;72
2024;janvier;9;14:45:00;64
2024;janvier;9;15:00:00;56
2024;janvier;9;15:15:00;89
2024;janvier;9;15:30:00;60
2024;janvier;9;15:45:00;58
2024;janvier;9;16:00:00;76
2024;janvier;9;16:15:00;79
2024;janvier;9;16:30:00;68
2024;janvier;9;16:45:00;67
2024;janvier;9;17:00:00;64
2024;janvier;9;17:15:00;77
2024;janvier;9;17:30:00;77
2024;janvier;9;17:45:00;52
2024;janvier;9;18:00:00;48
2024;janvier;9;18:15:00;46
2024;janvier;9;18:30:00;53
2024;janvier;9;18:45:00;24
2024;janvier;9;19:00:00;9
2024;janvier;9;19:15:00;46
2024;janvier;9;19:30:00;23
2024;janvier;9;19:45:00;52
2024;janvier;9;20:00:00;52
2024;janvier;9;20:15:00;35
2024;janvier;9;20:30:00;32
2024;janvier;9;20:45:00;36
2024;janvier;9;21:00:00;35
2024;janvier;9;21:15:00;27
2024;janvier;9;21:30:00;32
2024;janvier;9;21:45:00;23
2024;janvier;9;22:00:00;18
2024;janvier;9;22:15:00;13
2024;janvier;9;22:30:00;17
2024;janvier;9;22:45:00;7
2024;janvier;9;23:00:00;16
2024;janvier;9;23:15:00;16
2024;janvier;9;23:30:00;17
2024;janvier;9;23:45:00;9
2024;janvier;10;00:00:00;6
2024;janvier;10;00:15:00;7
2024;janvier;10;00:30:00;14
2024;janvier;10;00:45:00;6
2024;janvier;10;01:00:00;7
2024;janvier;10;01:15:00;5
2024;janvier;10;01:30:00;11
2024;janvier;10;01:45:00;10
2024;janvier;10;02:00:00;9
2024;janvier;10;02:15:00;8
2024;janvier;10;02:30:00;6
2024;janvier;10;02:45:00;11
2024;janvier;10;03:00:00;15
2024;janvier;10;03:15:00;13
2024;janvier;10;03:30:00;9
2024;janvier;10;03:45:00;7
2024;janvier;10;04:00:00;6
2024;janvier;10;04:15:00;17
2024;janvier;10;04:30:00;12
2024;janvier;10;04:45:00;16
2024;janvier;10;05:00:00;20
2024;janvier;10;05:15:00;27
2024;janvier;10;05:30:00;17
2024;janvier;10;05:45:00;27
2024;janvier;10;06:00:00;32
2024;janvier;10;06:15:00;26
2024;janvier;10;06:30:00;39
2024;janvier;10;06:45:00;48
2024;janvier;10;07:00:00;50
2024;janvier;10;07:15:00;61
2024;janvier;10;07:30:00;63
2024;janvier;10;07:45:00;54
2024;janvier;10;08:00:00;68
2024;janvier;10;08:15:00;40
2024;janvier;10;08:30:00;54
2024;janvier;10;08:45:00;78
2024;janvier;10;09:00:00;52
2024;janvier;10;09:15:00;88
2024;janvier;10;09:30:00;51
2024;janvier;10;09:45:00;70
2024;janvier;10;10:00:00;60
2024;janvier;10;10:15:00;46
2024;janvier;10;10:30:00;64
2024;janvier;10;10:45:00;74
2024;janvier;10;11:00:00;69
2024;janvier;10;11:15:00;47
2024;janvier;10;11:30:00;58
2024;janvier;10;11:45:00;61
2024;janvier;10;12:00:00;52
2024;janvier;10;12:15:00;59
2024;janvier;10;12:30:00;77
2024;janvier;10;12:45:00;55
2024;janvier;10;13:00:00;53
2024;janvier;10;13:15:00;66
2024;janvier;10;13:30:00;82
2024;janvier;10;13:45:00;57
2024;janvier;10;14:00:00;48
2024;janvier;10;14:15:00;66
2024;janvier;10;14:30:00;66
2024;janvier;10;14:45:00;56
2024;janvier;10;15:00:00;74
2024;janvier;10;15:15:00;62
2024;janvier;10;15:30:00;79
2024;janvier;10;15:45:00;88
2024;janvier;10;16:00:00;57
2024;janvier;10;16:15:00;85
2024;janvier;10;16:30:00;69
2024;janvier;10;16:45:00;78
2024;janvier;10;17:00:00;65
2024;janvier;10;17:15:00;68
2024;janvier;10;17:30:00;58
2024;janvier;10;17:45:00;64
2024;janvier;10;18:00:00;53
2024;janvier;10;18:15:00;61
2024;janvier;10;18:30:00;63
2024;janvier;10;18:45:00;58
2024;janvier;10;19:00:00;43
2024;janvier;10;19:15:00;41
2024;janvier;10;19:30:00;42
2024;janvier;10;19:45:00;30
2024;janvier;10;20:00:00;24
2024;janvier;10;20:15:00;28
2024;janvier;10;20:30:00;25
2024;janvier;10;20:45:00;32
2024;janvier;10;21:00:00;33
2024;janvier;10;21:15:00;20
2024;janvier;10;21:30:00;24
2024;janvier;10;21:45:00;14
2024;janvier;10;22:00:00;17
2024;janvier;10;22:15:00;19
2024;janvier;10;22:30:00;8
2024;janvier;10;22:45:00;13
2024;janvier;10;23:00:00;10
2024;janvier;10;23:15:00;11
2024;janvier;10;23:30:00;9
2024;janvier;10;23:45:00;9
2024;janvier;11;00:00:00;12
2024;janvier;11;00:15:00;17
2024;janvier;11;00:30:00;14
2024;janvier;11;00:45:00;12
2024;janvier;11;01:00:00;16
2024;janvier;11;01:15:00;7
2024;janvier;11;01:30:00;9
2024;janvier;11;01:45:00;11
2024;janvier;11;02:00:00;16
2024;janvier;11;02:15:00;13
2024;janvier;11;02:30:00;4
2024;janvier;11;02:45:00;9
2024;janvier;11;03:00:00;15
2024;janvier;11;03:15:00;9
2024;janvier;11;03:30:00;3
2024;janvier;11;03:45:00;14
2024;janvier;11;04:00:00;11
2024;janvier;11;04:15:00;15
2024;janvier;11;04:30:00;16
2024;janvier;11;04:45:00;14
2024;janvier;11;05:00:00;14
2024;janvier;11;05:15:00;21
2024;janvier;11;05:30:00;13
2024;janvier;11;05:45:00;23
2024;janvier;11;06:00:00;28
2024;janvier;11;06:15:00;47
2024;janvier;11;06:30:00;56
2024;janvier;11;06:45:00;43
2024;janvier;11;07:00:00;39
2024;janvier;11;07:15:00;33
2024;janvier;11;07:30:00;49
2024;janvier;11;07:45:00;49
2024;janvier;11;08:00:00;52
2024;janvier;11;08:15:00;56
2024;janvier;11;08:30:00;71
2024;janvier;11;08:45:00;80
2024;janvier;11;09:00:00;72
2024;janvier;11;09:15:00;61
2024;janvier;11;09:30:00;64
2024;janvier;11;09:45:00;57
2024;janvier;11;10:00:00;76
2024;janvier;11;10:15:00;68
2024;janvier;11;10:30:00;72
2024;janvier;11;10:45:00;72
2024;janvier;11;11:00:00;74
2024;janvier;11;11:15:00;63
2024;janvier;11;11:30:00;62
2024;janvier;11;11:45:00;46
2024;janvier;11;12:00:00;62
2024;janvier;11;12:15:00;64
2024;janvier;11;12:30:00;61
2024;janvier;11;12:45:00;52
2024;janvier;11;13:00:00;55
2024;janvier;11;13:15:00;61
2024;janvier;11;13:30:00;62
2024;janvier;11;13:45:00;78
2024;janvier;11;14:00:00;74
2024;janvier;11;14:15:00;80
2024;janvier;11;14:30:00;53
2024;janvier;11;14:45:00;76
2024;janvier;11;15:00:00;73
2024;janvier;11;15:15:00;66
2024;janvier;11;15:30:00;66
2024;janvier;11;15:45:00;81
2024;janvier;11;16:00:00;71
2024;janvier;11;16:15:00;92
2024;janvier;11;16:30:00;79
2024;janvier;11;16:45:00;86
2024;janvier;11;17:00:00;74
2024;janvier;11;17:15:00;68
2024;janvier;11;17:30:00;55
2024;janvier;11;17:45:00;65
2024;janvier;11;18:00:00;60
2024;janvier;11;18:15:00;69
2024;janvier;11;18:30:00;56
2024;janvier;11;18:45:00;57
2024;janvier;11;19:00:00;55
2024;janvier;11;19:15:00;43
2024;janvier;11;19:30:00;39
2024;janvier;11;19:45:00;64
2024;janvier;11;20:00:00;45
2024;janvier;11;20:15:00;43
2024;janvier;11;20:30:00;33
2024;janvier;11;20:45:00;38
2024;janvier;11;21:00:00;17
2024;janvier;11;21:15:00;18
2024;janvier;11;21:30:00;32
2024;janvier;11;21:45:00;29
2024;janvier;11;22:00:00;21
2024;janvier;11;22:15:00;21
2024;janvier;11;22:30:00;19
2024;janvier;11;22:45:00;16
2024;janvier;11;23:00:00;14
2024;janvier;11;23:15:00;13
2024;janvier;11;23:30:00;20
2024;janvier;11;23:45:00;15
2024;janvier;12;00:00:00;15
2024;janvier;12;00:15:00;8
2024;janvier;12;00:30:00;20
2024;janvier;12;00:45:00;12
2024;janvier;12;01:00:00;11
2024;janvier;12;01:15:00;7
2024;janvier;12;01:30:00;11
2024;janvier;12;01:45:00;13
2024;janvier;12;02:00:00;5
2024;janvier;12;02:15:00;5
2024;janvier;12;02:30:00;9
2024;janvier;12;02:45:00;7
2024;janvier;12;03:00:00;10
2024;janvier;12;03:15:00;15
2024;janvier;12;03:30:00;7
2024;janvier;12;03:45:00;9
2024;janvier;12;04:00:00;9
2024;janvier;12;04:15:00;14
2024;janvier;12;04:30:00;15
2024;janvier;12;04:45:00;11
2024;janvier;12;05:00:00;13
2024;janvier;12;05:15:00;14
2024;janvier;12;05:30:00;24
2024;janvier;12;05:45:00;29
2024;janvier;12;06:00:00;32
2024;janvier;12;06:15:00;27
2024;janvier;12;06:30:00;48
2024;janvier;12;06:45:00;45
2024;janvier;12;07:00:00;47
2024;janvier;12;07:15:00;31
2024;janvier;12;07:30:00;42
2024;janvier;12;07:45:00;59
2024;janvier;12;08:00:00;61
2024;janvier;12;08:15:00;63
2024;janvier;12;08:30:00;73
2024;janvier;12;08:45:00;60
2024;janvier;12;09:00:00;75
2024;janvier;12;09:15:00;76
2024;janvier;12;09:30:00;74
2024;janvier;12;09:45:00;86
2024;janvier;12;10:00:00;60
2024;janvier;12;10:15:00;64
2024;janvier;12;10:30:00;74
2024;janvier;12;10:45:00;69
2024;janvier;12;11:00:00;62
2024;janvier;12;11:15:00;68
2024;janvier;12;11:30:00;57
2024;janvier;12;11:45:00;68
2024;janvier;12;12:00:00;61
2024;janvier;12;12:15:00;73
2024;janvier;12;12:30:00;59
2024;janvier;12;12:45:00;62
2024;janvier;12;13:00:00;86
2024;janvier;12;13:15:00;79
2024;janvier;12;13:30:00;75
2024;janvier;12;13:45:00;68
2024;janvier;12;14:00:00;74
2024;janvier;12;14:15:00;74
2024;janvier;12;14:30:00;63
2024;janvier;12;14:45:00;54
2024;janvier;12;15:00:00;91
2024;janvier;12;15:15:00;90
2024;janvier;12;15:30:00;97
2024;janvier;12;15:45:00;77
2024;janvier;12;16:00:00;106
2024;janvier;12;16:15:00;95
2024;janvier;12;16:30:00;116
2024;janvier;12;16:45:00;101
2024;janvier;12;17:00:00;118
2024;janvier;12;17:15:00;108
2024;janvier;12;17:30:00;88
2024;janvier;12;17:45:00;75
2024;janvier;12;18:00:00;73
2024;janvier;12;18:15:00;79
2024;janvier;12;18:30:00;75
2024;janvier;12;18:45:00;71
2024;janvier;12;19:00:00;89
2024;janvier;12;19:15:00;65
2024;janvier;12;19:30:00;67
2024;janvier;12;19:45:00;50
2024;janvier;12;20:00:00;59
2024;janvier;12;20:15:00;48
2024;janvier;12;20:30:00;58
2024;janvier;12;20:45:00;58
2024;janvier;12;21:00:00;42
2024;janvier;12;21:15:00;40
2024;janvier;12;21:30:00;34
2024;janvier;12;21:45:00;35
2024;janvier;12;22:00:00;35
2024;janvier;12;22:15:00;28
2024;janvier;12;22:30:00;30
2024;janvier;12;22:45:00;25
2024;janvier;12;23:00:00;20
2024;janvier;12;23:15:00;12
2024;janvier;12;23:30:00;20
2024;janvier;12;23:45:00;15
2024;janvier;13;00:00:00;14
2024;janvier;13;00:15:00;19
2024;janvier;13;00:30:00;15
2024;janvier;13;00:45:00;11
2024;janvier;13;01:00:00;15
2024;janvier;13;01:15:00;8
2024;janvier;13;01:30:00;13
2024;janvier;13;01:45:00;15
2024;janvier;13;02:00:00;12
2024;janvier;13;02:15:00;14
2024;janvier;13;02:30:00;10
2024;janvier;13;02:45:00;12
2024;janvier;13;03:00:00;16
2024;janvier;13;03:15:00;7
2024;janvier;13;03:30:00;9
2024;janvier;13;03:45:00;17
2024;janvier;13;04:00:00;7
2024;janvier;13;04:15:00;13
2024;janvier;13;04:30:00;13
2024;janvier;13;04:45:00;19
2024;janvier;13;05:00:00;35
2024;janvier;13;05:15:00;26
2024;janvier;13;05:30:00;35
2024;janvier;13;05:45:00;21
2024;janvier;13;06:00:00;38
2024;janvier;13;06:15:00;44
2024;janvier;13;06:30:00;33
2024;janvier;13;06:45:00;43
2024;janvier;13;07:00:00;38
2024;janvier;13;07:15:00;43
2024;janvier;13;07:30:00;62
2024;janvier;13;07:45:00;68
2024;janvier;13;08:00:00;60
2024;janvier;13;08:15:00;92
2024;janvier;13;08:30:00;80
2024;janvier;13;08:45:00;92
2024;janvier;13;09:00:00;84
2024;janvier;13;09:15:00;83
2024;janvier;13;09:30:00;79
2024;janvier;13;09:45:00;68
2024;janvier;13;10:00:00;84
2024;janvier;13;10:15:00;92
2024;janvier;13;10:30:00;108
2024;janvier;13;10:45:00;71
2024;janvier;13;11:00:00;96
2024;janvier;13;11:15:00;91
2024;janvier;13;11:30:00;85
2024;janvier;13;11:45:00;87
2024;janvier;13;12:00:00;64
2024;janvier;13;12:15:00;72
2024;janvier;13;12:30:00;72
2024;janvier;13;12:45:00;61
2024;janvier;13;13:00:00;72
2024;janvier;13;13:15:00;55
2024;janvier;13;13:30:00;63
2024;janvier;13;13:45:00;64
2024;janvier;13;14:00:00;47
2024;janvier;13;14:15:00;106
2024;janvier;13;14:30:00;59
2024;janvier;13;14:45:00;88
2024;janvier;13;15:00:00;78
2024;janvier;13;15:15:00;70
2024;janvier;13;15:30:00;74
2024;janvier;13;15:45:00;81
2024;janvier;13;16:00:00;85
2024;janvier;13;16:15:00;84
2024;janvier;13;16:30:00;80
2024;janvier;13;16:45:00;79
2024;janvier;13;17:00:00;57
2024;janvier;13;17:15:00;84
2024;janvier;13;17:30:00;56
2024;janvier;13;17:45:00;49
2024;janvier;13;18:00:00;54
2024;janvier;13;18:15:00;37
2024;janvier;13;18:30:00;40
2024;janvier;13;18:45:00;30
2024;janvier;13;19:00:00;36
2024;janvier;13;19:15:00;42
2024;janvier;13;19:30:00;33
2024;janvier;13;19:45:00;28
2024;janvier;13;20:00:00;25
2024;janvier;13;20:15:00;24
2024;janvier;13;20:30:00;27
2024;janvier;13;20:45:00;15
2024;janvier;13;21:00:00;19
2024;janvier;13;21:15:00;23
2024;janvier;13;21:30:00;18
2024;janvier;13;21:45:00;15
2024;janvier;13;22:00:00;17
2024;janvier;13;22:15:00;10
2024;janvier;13;22:30:00;15
2024;janvier;13;22:45:00;12
2024;janvier;13;23:00:00;11
2024;janvier;13;23:15:00;13
2024;janvier;13;23:30:00;16
2024;janvier;13;23:45:00;11
2024;janvier;14;00:00:00;10
2024;janvier;14;00:15:00;17
2024;janvier;14;00:30:00;7
2024;janvier;14;00:45:00;9
2024;janvier;14;01:00:00;7
2024;janvier;14;01:15:00;6
2024;janvier;14;01:30:00;4
2024;janvier;14;01:45:00;12
2024;janvier;14;02:00:00;7
2024;janvier;14;02:15:00;3
2024;janvier;14;02:30:00;5
2024;janvier;14;02:45:00;4
2024;janvier;14;03:00:00;4
2024;janvier;14;03:15:00;6
2024;janvier;14;03:30:00;6
2024;janvier;14;03:45:00;6
2024;janvier;14;04:00:00;3
2024;janvier;14;04:15:00;8
2024;janvier;14;04:30:00;4
2024;janvier;14;04:45:00;5
2024;janvier;14;05:00:00;13
2024;janvier;14;05:15:00;9
2024;janvier;14;05:30:00;9
2024;janvier;14;05:45:00;9
2024;janvier;14;06:00:00;6
2024;janvier;14;06:15:00;4
2024;janvier;14;06:30:00;6
2024;janvier;14;06:45:00;6
2024;janvier;14;07:00:00;17
2024;janvier;14;07:15:00;26
2024;janvier;14;07:30:00;15
2024;janvier;14;07:45:00;24
2024;janvier;14;08:00:00;30
2024;janvier;14;08:15:00;24
2024;janvier;14;08:30:00;33
2024;janvier;14;08:45:00;31
2024;janvier;14;09:00:00;30
2024;janvier;14;09:15:00;37
2024;janvier;14;09:30:00;44
2024;janvier;14;09:45:00;38
2024;janvier;14;10:00:00;55
2024;janvier;14;10:15:00;54
2024;janvier;14;10:30:00;52
2024;janvier;14;10:45:00;61
2024;janvier;14;11:00:00;66
2024;janvier;14;11:15:00;52
2024;janvier;14;11:30:00;48
2024;janvier;14;11:45:00;69
2024;janvier;14;12:00:00;49
2024;janvier;14;12:15:00;58
2024;janvier;14;12:30:00;47
2024;janvier;14;12:45:00;47
2024;janvier;14;13:00:00;37
2024;janvier;14;13:15:00;65
2024;janvier;14;13:30:00;63
2024;janvier;14;13:45:00;48
2024;janvier;14;14:00:00;72
2024;janvier;14;14:15:00;79
2024;janvier;14;14:30:00;68
2024;janvier;14;14:45:00;92
2024;janvier;14;15:00:00;66
2024;janvier;14;15:15:00;92
2024;janvier;14;15:30:00;77
2024;janvier;14;15:45:00;63
2024;janvier;14;16:00:00;89
2024;janvier;14;16:15:00;97
2024;janvier;14;16:30:00;85
2024;janvier;14;16:45:00;86
2024;janvier;14;17:00:00;91
2024;janvier;14;17:15:00;70
2024;janvier;14;17:30:00;85
2024;janvier;14;17:45:00;75
2024;janvier;14;18:00:00;74
2024;janvier;14;18:15:00;55
2024;janvier;14;18:30:00;51
2024;janvier;14;18:45:00;57
2024;janvier;14;19:00:00;45
2024;janvier;14;19:15:00;51
2024;janvier;14;19:30:00;35
2024;janvier;14;19:45:00;36
2024;janvier;14;20:00:00;39
2024;janvier;14;20:15:00;41
2024;janvier;14;20:30:00;32
2024;janvier;14;20:45:00;40
2024;janvier;14;21:00:00;19
2024;janvier;14;21:15:00;17
2024;janvier;14;21:30:00;23
2024;janvier;14;21:45:00;27
2024;janvier;14;22:00:00;24
2024;janvier;14;22:15:00;13
2024;janvier;14;22:30:00;20
2024;janvier;14;22:45:00;12
2024;janvier;14;23:00:00;17
2024;janvier;14;23:15:00;6
2024;janvier;14;23:30:00;17
2024;janvier;14;23:45:00;7
2024;janvier;15;00:00:00;13
2024;janvier;15;00:15:00;10
2024;janvier;15;00:30:00;10
2024;janvier;15;00:45:00;8
2024;janvier;15;01:00:00;16
2024;janvier;15;01:15:00;11
2024;janvier;15;01:30:00;7
2024;janvier;15;01:45:00;14
2024;janvier;15;02:00:00;14
2024;janvier;15;02:15:00;7
2024;janvier;15;02:30:00;8
2024;janvier;15;03:00:00;18
2024;janvier;15;03:15:00;5
2024;janvier;15;03:30:00;11
2024;janvier;15;03:45:00;9
2024;janvier;15;04:00:00;5
2024;janvier;15;04:15:00;12
2024;janvier;15;04:30:00;10
2024;janvier;15;04:45:00;25
2024;janvier;15;05:00:00;20
2024;janvier;15;05:15:00;14
2024;janvier;15;05:30:00;28
2024;janvier;15;05:45:00;22
2024;janvier;15;06:00:00;24
2024;janvier;15;06:15:00;25
2024;janvier;15;06:30:00;39
2024;janvier;15;06:45:00;39
2024;janvier;15;07:00:00;43
2024;janvier;15;07:15:00;46
2024;janvier;15;07:30:00;42
2024;janvier;15;07:45:00;64
2024;janvier;15;08:00:00;51
2024;janvier;15;08:15:00;69
2024;janvier;15;08:30:00;55
2024;janvier;15;08:45:00;56
2024;janvier;15;09:00:00;43
2024;janvier;15;09:15:00;59
2024;janvier;15;09:30:00;59
2024;janvier;15;09:45:00;62
2024;janvier;15;10:00:00;66
2024;janvier;15;10:15:00;53
2024;janvier;15;10:30:00;59
2024;janvier;15;10:45:00;79
2024;janvier;15;11:00:00;75
2024;janvier;15;11:15:00;69
2024;janvier;15;11:30:00;55
2024;janvier;15;11:45:00;79
2024;janvier;15;12:00:00;66
2024;janvier;15;12:15:00;55
2024;janvier;15;12:30:00;61
2024;janvier;15;12:45:00;66
2024;janvier;15;13:00:00;59
2024;janvier;15;13:15:00;48
2024;janvier;15;13:30:00;48
2024;janvier;15;13:45:00;57
2024;janvier;15;14:00:00;61
2024;janvier;15;14:15:00;62
2024;janvier;15;14:30:00;60
2024;janvier;15;14:45:00;64
2024;janvier;15;15:00:00;65
2024;janvier;15;15:15:00;66
2024;janvier;15;15:30:00;67
2024;janvier;15;15:45:00;65
2024;janvier;15;16:00:00;77
2024;janvier;15;16:15:00;65
2024;janvier;15;16:30:00;59
2024;janvier;15;16:45:00;72
2024;janvier;15;17:00:00;66
2024;janvier;15;17:15:00;53
2024;janvier;15;17:30:00;61
2024;janvier;15;17:45:00;61
2024;janvier;15;18:00:00;52
2024;janvier;15;18:15:00;60
2024;janvier;15;18:30:00;44
2024;janvier;15;18:45:00;47
2024;janvier;15;19:00:00;60
2024;janvier;15;19:15:00;59
2024;janvier;15;19:30:00;39
2024;janvier;15;19:45:00;38
2024;janvier;15;20:00:00;45
2024;janvier;15;20:15:00;31
2024;janvier;15;20:30:00;25
2024;janvier;15;20:45:00;28
2024;janvier;15;21:00:00;24
2024;janvier;15;21:15:00;29
2024;janvier;15;21:30:00;16
2024;janvier;15;21:45:00;6
2024;janvier;15;22:00:00;3
2024;janvier;16;05:45:00;50
2024;janvier;16;06:00:00;62
2024;janvier;16;06:15:00;52
2024;janvier;16;06:30:00;51
2024;janvier;16;06:45:00;58
2024;janvier;16;07:00:00;39
2024;janvier;16;07:15:00;57
2024;janvier;16;07:30:00;66
2024;janvier;16;07:45:00;58
2024;janvier;16;08:00:00;69
2024;janvier;16;08:15:00;79
2024;janvier;16;08:30:00;74
2024;janvier;16;08:45:00;93
2024;janvier;16;09:00:00;85
2024;janvier;16;09:15:00;72
2024;janvier;16;09:30:00;90
2024;janvier;16;09:45:00;74
2024;janvier;16;10:00:00;69
2024;janvier;16;10:15:00;60
2024;janvier;16;10:30:00;69
2024;janvier;16;10:45:00;65
2024;janvier;16;11:00:00;53
2024;janvier;16;11:15:00;54
2024;janvier;16;11:30:00;66
2024;janvier;16;11:45:00;48
2024;janvier;16;12:00:00;54
2024;janvier;16;12:15:00;71
2024;janvier;16;12:30:00;59
2024;janvier;16;12:45:00;64
2024;janvier;16;13:00:00;60
2024;janvier;16;13:15:00;55
2024;janvier;16;13:30:00;63
2024;janvier;16;13:45:00;49
2024;janvier;16;14:00:00;60
2024;janvier;16;14:15:00;82
2024;janvier;16;14:30:00;73
2024;janvier;16;14:45:00;75
2024;janvier;16;15:00:00;85
2024;janvier;16;15:15:00;66
2024;janvier;16;15:30:00;103
2024;janvier;16;15:45:00;2
2024;janvier;16;16:15:00;99
2024;janvier;16;16:30:00;123
2024;janvier;16;16:45:00;122
2024;janvier;16;17:00:00;98
2024;janvier;16;17:15:00;78
2024;janvier;16;17:30:00;61
2024;janvier;16;17:45:00;67
2024;janvier;16;18:00:00;58
2024;janvier;16;18:15:00;57
2024;janvier;16;18:30:00;53
2024;janvier;16;18:45:00;37
2024;janvier;16;19:00:00;65
2024;janvier;16;19:15:00;36
2024;janvier;16;19:30:00;47
2024;janvier;16;19:45:00;36
2024;janvier;16;20:00:00;48
2024;janvier;16;20:15:00;38
2024;janvier;16;20:30:00;40
2024;janvier;16;20:45:00;26
2024;janvier;16;21:00:00;18
2024;janvier;16;21:15:00;8
2024;janvier;16;21:30:00;40
2024;janvier;16;21:45:00;19
2024;janvier;16;22:00:00;24
2024;janvier;16;22:15:00;9
2024;janvier;16;22:30:00;1
2024;janvier;16;23:00:00;14
2024;janvier;16;23:15:00;5
2024;janvier;16;23:30:00;12
2024;janvier;16;23:45:00;12
2024;janvier;17;00:00:00;5
2024;janvier;17;00:15:00;11
2024;janvier;17;00:30:00;1
2024;janvier;17;00:45:00;38
2024;janvier;17;01:00:00;4
2024;janvier;17;01:15:00;4
2024;janvier;17;01:45:00;14
2024;janvier;17;02:00:00;7
2024;janvier;17;02:15:00;1
2024;janvier;17;02:30:00;24
2024;janvier;17;02:45:00;10
2024;janvier;17;03:00:00;2
2024;janvier;17;03:15:00;7
2024;janvier;17;03:30:00;3
2024;janvier;17;03:45:00;26
2024;janvier;17;04:00:00;5
2024;janvier;17;04:15:00;9
2024;janvier;17;04:30:00;20
2024;janvier;17;04:45:00;19
2024;janvier;17;05:00:00;15
2024;janvier;17;05:15:00;19
2024;janvier;17;05:30:00;21
2024;janvier;17;05:45:00;17
2024;janvier;17;06:00:00;23
2024;janvier;17;06:15:00;41
2024;janvier;17;06:30:00;34
2024;janvier;17;06:45:00;32
2024;janvier;17;07:00:00;55
2024;janvier;17;07:15:00;36
2024;janvier;17;07:30:00;69
2024;janvier;17;07:45:00;42
2024;janvier;17;08:00:00;36
2024;janvier;17;08:15:00;35
2024;janvier;17;08:30:00;73
2024;janvier;17;08:45:00;67
2024;janvier;17;09:00:00;64
2024;janvier;17;09:15:00;63
2024;janvier;17;09:30:00;57
2024;janvier;17;09:45:00;78
2024;janvier;17;10:00:00;68
2024;janvier;17;10:15:00;60
2024;janvier;17;10:30:00;87
2024;janvier;17;10:45:00;56
2024;janvier;17;11:00:00;55
2024;janvier;17;11:15:00;58
2024;janvier;17;11:30:00;49
2024;janvier;17;11:45:00;51
2024;janvier;17;12:00:00;64
2024;janvier;17;12:15:00;57
2024;janvier;17;12:30:00;64
2024;janvier;17;12:45:00;63
2024;janvier;17;13:00:00;50
2024;janvier;17;13:15:00;55
2024;janvier;17;13:30:00;41
2024;janvier;17;13:45:00;48
2024;janvier;17;14:00:00;62
2024;janvier;17;14:15:00;79
2024;janvier;17;14:30:00;71
2024;janvier;17;14:45:00;62
2024;janvier;17;15:00:00;62
2024;janvier;17;15:15:00;51
2024;janvier;17;15:30:00;56
2024;janvier;17;15:45:00;74
2024;janvier;17;16:00:00;34
2024;janvier;17;16:15:00;96
2024;janvier;17;16:30:00;63
2024;janvier;17;16:45:00;84
2024;janvier;17;17:00:00;64
2024;janvier;17;17:15:00;56
2024;janvier;17;17:30:00;67
2024;janvier;17;17:45:00;57
2024;janvier;17;18:00:00;77
2024;janvier;17;18:15:00;63
2024;janvier;17;18:30:00;50
2024;janvier;17;18:45:00;57
2024;janvier;17;19:00:00;38
2024;janvier;17;19:15:00;51
2024;janvier;17;19:30:00;49
2024;janvier;17;19:45:00;34
2024;janvier;17;20:00:00;33
2024;janvier;17;20:15:00;39
